CCC(F)F	7.0028	A
CCC(F)Cl	10.7338	A
CCC(F)Cl	10.7338	A
CCC(Cl)Cl	13.3168	A
NCC(F)F	-3.2718	A
NCC(F)Cl	-1.9516	A
NCC(F)Cl	-1.9516	A
NCC(Cl)Cl	0.1722	A
OCC(F)F	-2.1238	A
OCC(F)Cl	0.4592	A
OCC(F)Cl	0.4592	A
OCC(Cl)Cl	2.1238	E
FCC(F)F	2.6978	A
FCC(F)Cl	4.7068	A
FCC(F)Cl	4.7068	A
FCC(Cl)Cl	8.4378	A
FC(F)CCl	5.6252	A
FC(Cl)CCl	9.0118	A
FC(Cl)CCl	9.0118	A
ClCC(Cl)Cl	10.8486	E
CNC(C)C	2.0664	A
COC(C)C	4.4772	A
CCN(C)C	4.018	E
C=CC(C)C	13.202	A
CC(C)C=O	3.444	A
CC(C)C#N	2.6404	E
C=CC(C)N	0.5166	A
C=CC(C)O	2.7552	A
CC(O)C=O	-5.9696	A
CC(O)C#N	-5.3956	E
C=CC(C)F	9.5284	A
C=CC(C)Cl	13.1446	A
CC(F)C=O	-1.2628	A
CC(Cl)C=O	3.2144	A
CC(F)C#N	2.1812	A
CC(Cl)C#N	1.0332	E
C=CC(F)F	6.4862	A
C=CC(F)Cl	8.7248	A
C=CC(F)Cl	8.7248	A
C=CC(Cl)Cl	12.4558	A
O=CC(F)F	0.1148	A
O=CC(F)Cl	0.4018	A
O=CC(F)Cl	0.4018	A
O=CC(Cl)Cl	3.8458	A
N#CC(F)F	4.4772	A
N#CC(F)Cl	3.8458	A
N#CC(F)Cl	3.8458	A
N#CC(Cl)Cl	5.7974	A
CN(C)C=N	-4.3624	A
CN(C)C=O	-5.7974	E
CN(N)C=N	-7.462	A
CN(N)C=O	-9.184	A
CN(O)C=N	-6.3714	A
CN(O)C=O	-8.323	A
C=NN(C)C	-2.6978	A
C#CC(C)C	9.5858	A
C#CC(C)N	-0.8036	A
C#CC(C)O	-1.0906	A
C#CC(C)F	6.4862	A
C#CC(C)Cl	8.5526	A
C#CC(F)F	3.8458	A
C#CC(F)Cl	7.0028	A
C#CC(F)Cl	7.0028	A
C#CC(Cl)Cl	9.184	A
C=C(C)CC	16.1868	A
C=C(C)CN	-0.2296	A
C=C(C)CO	1.9516	A
C=C(C)CF	9.0118	A
C=C(C)CCl	12.4558	A
CCC(C)=O	1.6646	E
CC(=O)CO	-5.8548	A
CC(=O)CF	-2.2386	E
CC(=O)CCl	1.722	A
CCC(=N)N	-2.3534	A
N=C(N)CN	-13.0872	A
N=C(N)CO	-10.906	A
N=C(N)CF	-4.9364	A
N=C(N)CCl	-2.87	A
CCC(N)=O	-3.7884	E
NCC(N)=O	-14.2926	A
NC(=O)CO	-9.9302	A
NC(=O)CF	-6.027	E
NC(=O)CCl	-3.0422	E
CCC(=O)O	1.8942	E
NCC(=O)O	-18.4254	E
O=C(O)CO	-6.3714	E
O=C(O)CF	-1.7794	A
O=C(O)CCl	1.2628	E
C=C(F)CC	11.7096	A
C=C(Cl)CC	14.8092	A
C=C(F)CN	-2.009	A
C=C(Cl)CN	0.1148	A
C=C(F)CO	-0.0574	A
C=C(Cl)CO	3.0996	A
C=C(F)CF	6.4862	A
C=C(Cl)CF	8.5526	A
C=C(F)CCl	9.0692	A
C=C(Cl)CCl	12.054	A
CNC(C)=N	-2.3534	A
CC(=N)NN	-5.5104	A
CC(=N)NO	-5.5678	A
CNC(C)=O	-6.027	E
CC(=O)NN	-9.0692	E
CC(=O)NO	-9.1266	E
CNC(=N)N	-7.6342	A
N=C(N)NN	-10.1024	A
N=C(N)NO	-10.3894	A
CNC(N)=O	-8.036	E
NNC(N)=O	-10.7912	A
NC(=O)NO	-10.332	E
C=C(C)OC	8.0934	A
COC(C)=O	1.0332	E
COC(=N)N	-5.3956	A
COC(N)=O	-3.7884	E
C=CC(=C)C	13.8908	E
C=C(C)C=O	3.3866	A
C=C(C)C#N	3.9032	E
C=CC(C)=O	2.9274	A
CC(=O)C=O	-2.1812	A
CC(=O)C#N	-1.8368	A
C=CC(=N)N	-4.0754	A
N=C(N)C=O	-8.61	A
N#CC(=N)N	-6.1992	A
C=CC(N)=O	-3.8458	E
NC(=O)C=O	-8.4378	A
N#CC(N)=O	-6.4862	A
C=CC(=O)O	2.009	E
O=CC(=O)O	-3.3866	A
N#CC(=O)O	-1.722	A
C=CC(=C)F	11.0782	A
C=CC(=C)Cl	12.8576	A
C=C(F)C=O	2.0664	A
C=C(Cl)C=O	4.879	A
C=C(F)C#N	6.0844	A
C=C(Cl)C#N	5.9696	A
C#CC(=C)C	7.1176	A
C#CC(C)=O	-0.4592	A
C#CC(=N)N	-4.7068	A
C#CC(N)=O	-4.9364	A
C#CC(=O)O	0.1722	A
C#CC(=C)F	6.2566	A
C#CC(=C)Cl	7.9212	A
CC=C(C)C	15.3258	E
CC(C)=CF	9.5858	A
CC(C)=CCl	12.8576	A
CC=C(C)F	12.054	A
CC=C(C)Cl	14.7518	A
CC(F)=CF	8.4378	A
CC(F)=CCl	9.8154	A
CC(Cl)=CF	10.1598	A
CC(Cl)=CCl	12.054	A
CC=C(F)F	11.0208	A
CC=C(F)Cl	12.628	A
CC=C(F)Cl	12.628	A
CC=C(Cl)Cl	15.0962	A
FC=C(F)F	8.7822	A
FC=C(F)Cl	9.758	A
FC=C(F)Cl	9.758	A
FC=C(Cl)Cl	12.054	A
FC(F)=CCl	9.758	A
FC(Cl)=CCl	11.9966	A
FC(Cl)=CCl	11.9966	A
ClC=C(Cl)Cl	13.8908	E
CC(C)=NN	1.8368	A
CC(C)=NO	0.6888	E
CCC(C)(C)C	21.9268	E
CC(C)(C)CN	5.6252	A
CC(C)(C)CO	7.5194	E
CC(C)(C)CF	12.915	A
CC(C)(C)CCl	15.2684	A
CCC(C)(C)N	6.4288	A
CC(C)(N)CN	-4.5346	A
CC(C)(N)CO	-2.583	A
CC(C)(N)CF	1.6646	A
CC(C)(N)CCl	3.5014	A
CCC(C)(C)O	5.1086	E
CC(C)(O)CN	-2.9274	A
CC(C)(O)CO	-3.7884	A
CC(C)(O)CF	2.1238	A
CC(C)(O)CCl	5.6252	A
CCC(C)(C)F	13.6612	A
CCC(C)(C)Cl	14.4648	E
CC(C)(F)CN	1.2054	A
CC(C)(Cl)CN	3.6162	A
CC(C)(F)CO	1.435	A
CC(C)(Cl)CO	6.027	A
CC(C)(F)CF	8.61	A
CC(C)(F)CCl	10.2172	A
CC(C)(Cl)CF	11.8818	A
CC(C)(Cl)CCl	14.924	A
CCC(C)(F)F	10.3894	A
CCC(C)(F)Cl	12.5132	A
CCC(C)(F)Cl	12.5132	A
CCC(C)(Cl)Cl	15.7276	A
CC(F)(F)CN	-0.7462	A
CC(F)(Cl)CN	0.6314	A
CC(F)(Cl)CN	0.6314	A
CC(Cl)(Cl)CN	3.2144	A
CC(F)(F)CO	1.0332	A
CC(F)(Cl)CO	3.6736	A
CC(F)(Cl)CO	3.6736	A
CC(Cl)(Cl)CO	6.6584	A
CC(F)(F)CF	6.8306	A
CC(F)(F)CCl	8.897	A
CC(F)(Cl)CF	9.184	A
CC(F)(Cl)CCl	12.054	A
CC(F)(Cl)CF	9.184	A
CC(F)(Cl)CCl	12.054	A
CC(Cl)(Cl)CF	11.48	A
CC(Cl)(Cl)CCl	14.7518	A
CCC(F)(F)F	10.332	A
CCC(F)(F)Cl	11.8818	A
CCC(F)(F)Cl	11.8818	A
CCC(F)(Cl)Cl	13.776	A
CCC(F)(F)Cl	11.8818	A
CCC(F)(Cl)Cl	13.776	A
CCC(F)(Cl)Cl	13.776	A
CCC(Cl)(Cl)Cl	16.646	A
NCC(F)(F)F	1.3776	E
NCC(F)(F)Cl	1.722	A
NCC(F)(F)Cl	1.722	A
NCC(F)(Cl)Cl	2.8126	A
NCC(F)(F)Cl	1.722	A
NCC(F)(Cl)Cl	2.8126	A
NCC(F)(Cl)Cl	2.8126	A
NCC(Cl)(Cl)Cl	5.166	A
OCC(F)(F)F	2.3534	E
OCC(F)(F)Cl	3.7884	A
OCC(F)(F)Cl	3.7884	A
OCC(F)(Cl)Cl	5.74	A
OCC(F)(F)Cl	3.7884	A
OCC(F)(Cl)Cl	5.74	A
OCC(F)(Cl)Cl	5.74	A
OCC(Cl)(Cl)Cl	8.1508	E
FCC(F)(F)F	7.9786	A
FCC(F)(F)Cl	9.3562	A
FCC(F)(F)Cl	9.3562	A
FCC(F)(Cl)Cl	10.906	A
FCC(F)(F)Cl	9.3562	A
FCC(F)(Cl)Cl	10.906	A
FCC(F)(Cl)Cl	10.906	A
FCC(Cl)(Cl)Cl	12.2262	A
FC(F)(F)CCl	10.4468	A
FC(F)(Cl)CCl	11.9392	A
FC(F)(Cl)CCl	11.9392	A
FC(Cl)(Cl)CCl	14.063	A
FC(F)(Cl)CCl	11.9392	A
FC(Cl)(Cl)CCl	14.063	A
FC(Cl)(Cl)CCl	14.063	A
ClCC(Cl)(Cl)Cl	15.6702	A
CNC(C)(C)C	5.9122	A
COC(C)(C)C	5.3956	E
C=CC(C)(C)C	18.4828	A
CC(C)(C)C=O	6.9454	A
CC(C)(C)C#N	6.1992	E
C=CC(C)(C)N	5.9696	A
C=CC(C)(C)O	6.888	A
CC(C)(O)C=O	-1.8368	A
CC(C)(O)C#N	-1.6646	A
C=CC(C)(C)F	12.5706	A
C=CC(C)(C)Cl	16.9904	A
CC(C)(F)C=O	3.3292	A
CC(C)(Cl)C=O	7.0602	A
CC(C)(F)C#N	5.0512	A
CC(C)(Cl)C#N	6.7158	A
C=CC(C)(F)F	8.2082	A
C=CC(C)(F)Cl	12.8002	A
C=CC(C)(F)Cl	12.8002	A
C=CC(C)(Cl)Cl	15.3258	A
CC(F)(F)C=O	2.8126	A
CC(F)(Cl)C=O	4.5346	A
CC(F)(Cl)C=O	4.5346	A
CC(Cl)(Cl)C=O	5.3382	A
CC(F)(F)C#N	5.5104	A
CC(F)(Cl)C#N	7.8638	A
CC(F)(Cl)C#N	7.8638	A
CC(Cl)(Cl)C#N	9.758	A
C=CC(F)(F)F	9.6432	A
C=CC(F)(F)Cl	10.9634	A
C=CC(F)(F)Cl	10.9634	A
C=CC(F)(Cl)Cl	14.2926	A
C=CC(F)(F)Cl	10.9634	A
C=CC(F)(Cl)Cl	14.2926	A
C=CC(F)(Cl)Cl	14.2926	A
C=CC(Cl)(Cl)Cl	15.8998	A
O=CC(F)(F)F	5.8548	A
O=CC(F)(F)Cl	6.7158	A
O=CC(F)(F)Cl	6.7158	A
O=CC(F)(Cl)Cl	5.8548	A
O=CC(F)(F)Cl	6.7158	A
O=CC(F)(Cl)Cl	5.8548	A
O=CC(F)(Cl)Cl	5.8548	A
O=CC(Cl)(Cl)Cl	5.6826	E
N#CC(F)(F)F	8.897	A
N#CC(F)(F)Cl	9.184	A
N#CC(F)(F)Cl	9.184	A
N#CC(F)(Cl)Cl	10.5042	A
N#CC(F)(F)Cl	9.184	A
N#CC(F)(Cl)Cl	10.5042	A
N#CC(F)(Cl)Cl	10.5042	A
N#CC(Cl)(Cl)Cl	11.9966	E
C#CC(C)(C)C	14.063	A
C#CC(C)(C)N	3.2144	A
C#CC(C)(C)O	1.6072	E
C#CC(C)(C)F	8.897	A
C#CC(C)(C)Cl	12.9724	A
C#CC(C)(F)F	7.5768	A
C#CC(C)(F)Cl	9.0692	A
C#CC(C)(F)Cl	9.0692	A
C#CC(C)(Cl)Cl	13.489	A
C#CC(F)(F)F	7.2324	A
C#CC(F)(F)Cl	9.3562	A
C#CC(F)(F)Cl	9.3562	A
C#CC(F)(Cl)Cl	11.5948	A
C#CC(F)(F)Cl	9.3562	A
C#CC(F)(Cl)Cl	11.5948	A
C#CC(F)(Cl)Cl	11.5948	A
C#CC(Cl)(Cl)Cl	14.2926	A
CC(C)C(C)C	19.6308	E
CC(C)C(C)N	4.7642	A
CC(C)C(C)O	7.3472	E
CC(C)C(C)F	12.1114	A
CC(C)C(C)Cl	16.4738	A
CC(C)C(F)F	9.471	A
CC(C)C(F)Cl	11.7096	A
CC(C)C(F)Cl	11.7096	A
CC(C)C(Cl)Cl	15.5554	A
CC(N)C(C)N	-5.0512	A
CC(N)C(C)O	-3.444	A
CC(N)C(C)F	0.6314	A
CC(N)C(C)Cl	3.2144	A
CC(N)C(F)F	1.2628	A
CC(N)C(F)Cl	1.3202	A
CC(N)C(F)Cl	1.3202	A
CC(N)C(Cl)Cl	2.6978	A
CC(O)C(C)O	-5.2808	E
CC(O)C(C)F	2.1812	A
CC(O)C(C)Cl	5.166	A
CC(O)C(F)F	1.0332	A
CC(O)C(F)Cl	1.6072	A
CC(O)C(F)Cl	1.6072	A
CC(O)C(Cl)Cl	5.166	A
CC(F)C(C)F	8.1508	A
CC(F)C(C)Cl	11.2504	A
CC(F)C(C)Cl	11.2504	A
CC(Cl)C(C)Cl	15.211	A
CC(F)C(F)F	5.6252	A
CC(F)C(F)Cl	8.323	A
CC(F)C(F)Cl	8.323	A
CC(F)C(Cl)Cl	11.767	A
CC(Cl)C(F)F	8.61	A
CC(Cl)C(F)Cl	12.2262	A
CC(Cl)C(F)Cl	12.2262	A
CC(Cl)C(Cl)Cl	14.637	A
FC(F)C(F)F	7.175	A
FC(F)C(F)Cl	7.175	A
FC(F)C(F)Cl	7.175	A
FC(F)C(Cl)Cl	9.8154	A
FC(F)C(F)Cl	7.175	A
FC(Cl)C(F)Cl	9.6432	A
FC(Cl)C(F)Cl	9.6432	A
FC(Cl)C(Cl)Cl	11.767	A
FC(F)C(F)Cl	7.175	A
FC(Cl)C(F)Cl	9.6432	A
FC(Cl)C(F)Cl	9.6432	A
FC(Cl)C(Cl)Cl	11.767	A
FC(F)C(Cl)Cl	9.8154	A
FC(Cl)C(Cl)Cl	11.767	A
FC(Cl)C(Cl)Cl	11.767	A
ClC(Cl)C(Cl)Cl	13.7186	E
CC(C)N(C)C	4.1902	A
C=C(C)C(C)C	18.3106	A
CC(=O)C(C)C	4.8216	E
CC(C)C(=N)N	-0.1148	A
CC(C)C(N)=O	-2.3534	A
CC(C)C(=O)O	5.3956	E
C=C(F)C(C)C	13.3742	A
C=C(Cl)C(C)C	16.5312	A
C=C(C)C(C)N	4.305	A
CC(N)C(=N)N	-9.0118	A
CC(N)C(N)=O	-10.7338	A
CC(N)C(=O)O	-16.359	E
C=C(F)C(C)N	2.0664	A
C=C(Cl)C(C)N	3.5588	A
C=C(C)C(C)O	5.5104	A
CC(=O)C(C)O	-3.7884	A
CC(O)C(=N)N	-8.7822	A
CC(O)C(N)=O	-7.6342	A
CC(O)C(=O)O	-4.1328	E
C=C(F)C(C)O	3.5588	A
C=C(Cl)C(C)O	6.0844	A
C=C(C)C(C)F	12.1114	A
C=C(C)C(C)Cl	15.7276	A
CC(=O)C(C)F	3.0996	A
CC(=O)C(C)Cl	4.7068	A
CC(F)C(=N)N	-1.8942	A
CC(Cl)C(=N)N	0.1722	A
CC(F)C(N)=O	-3.7884	A
CC(Cl)C(N)=O	-1.0906	A
CC(F)C(=O)O	-0.7462	A
CC(Cl)C(=O)O	4.592	A
C=C(F)C(C)F	9.471	A
C=C(Cl)C(C)F	12.1114	A
C=C(F)C(C)Cl	11.5374	A
C=C(Cl)C(C)Cl	15.5554	A
C=C(C)C(F)F	8.4378	A
C=C(C)C(F)Cl	10.3894	A
C=C(C)C(F)Cl	10.3894	A
C=C(C)C(Cl)Cl	14.5222	A
CC(=O)C(F)F	2.5256	A
CC(=O)C(F)Cl	4.4772	A
CC(=O)C(F)Cl	4.4772	A
CC(=O)C(Cl)Cl	5.6252	A
N=C(N)C(F)F	-1.0332	A
N=C(N)C(F)Cl	-0.0574	A
N=C(N)C(F)Cl	-0.0574	A
N=C(N)C(Cl)Cl	0.8036	A
NC(=O)C(F)F	-1.2628	A
NC(=O)C(F)Cl	-1.0332	A
NC(=O)C(F)Cl	-1.0332	A
NC(=O)C(Cl)Cl	1.0906	E
O=C(O)C(F)F	1.5498	A
O=C(O)C(F)Cl	3.6736	A
O=C(O)C(F)Cl	3.6736	A
O=C(O)C(Cl)Cl	5.2808	E
C=C(F)C(F)F	10.332	A
C=C(Cl)C(F)F	9.8154	A
C=C(F)C(F)Cl	10.045	A
C=C(Cl)C(F)Cl	12.5132	A
C=C(F)C(F)Cl	10.045	A
C=C(Cl)C(F)Cl	12.5132	A
C=C(F)C(Cl)Cl	12.1688	A
C=C(Cl)C(Cl)Cl	15.498	A
CC(=N)N(C)C	-0.287	A
CC(=O)N(C)C	-4.4198	E
CN(C)C(=N)N	-6.5436	A
CN(C)C(N)=O	-6.2566	A
CC(=N)N(C)N	-4.4198	A
CC(=O)N(C)N	-6.9454	A
CN(N)C(=N)N	-8.0934	A
CN(N)C(N)=O	-9.2414	A
CC(=N)N(C)O	-3.7884	A
CC(=O)N(C)O	-6.027	A
CN(O)C(=N)N	-7.175	A
CN(O)C(N)=O	-2.6404	E
C=C(C)C(=C)C	15.785	A
C=C(C)C(C)=O	4.0754	A
C=C(C)C(=N)N	-1.148	A
C=C(C)C(N)=O	-6.3714	E
C=C(C)C(=O)O	5.3382	E
C=C(C)C(=C)F	13.202	A
C=C(C)C(=C)Cl	16.0146	A
CC(=O)C(C)=O	-7.6916	E
CC(=O)C(=N)N	-6.1418	A
CC(=O)C(N)=O	-6.4862	A
CC(=O)C(=O)O	-2.1812	A
C=C(F)C(C)=O	2.2386	A
C=C(Cl)C(C)=O	6.5436	A
N=C(N)C(=N)N	-10.4468	A
N=C(N)C(N)=O	-10.7912	A
N=C(N)C(=O)O	-8.7822	A
C=C(F)C(=N)N	-1.9516	A
C=C(Cl)C(=N)N	-0.6888	A
NC(=O)C(N)=O	-12.054	A
NC(=O)C(=O)O	-8.2656	A
C=C(F)C(N)=O	-1.435	A
C=C(Cl)C(N)=O	0.7462	A
O=C(O)C(=O)O	-2.9274	A
C=C(F)C(=O)O	3.731	A
C=C(Cl)C(=O)O	6.314	A
C=C(F)C(=C)F	10.6764	A
C=C(F)C(=C)Cl	12.1114	A
C=C(F)C(=C)Cl	12.1114	A
C=C(Cl)C(=C)Cl	15.7276	A
CC(C)=C(C)C	15.5554	A
CC(C)=C(C)F	12.1688	A
CC(C)=C(C)Cl	15.6128	A
CC(C)=C(F)F	10.3894	A
CC(C)=C(F)Cl	12.341	A
CC(C)=C(F)Cl	12.341	A
CC(C)=C(Cl)Cl	14.2352	A
CC(F)=C(C)F	9.7006	A
CC(F)=C(C)Cl	11.8244	A
CC(F)=C(C)Cl	11.8244	A
CC(Cl)=C(C)Cl	14.1778	A
CC(F)=C(F)F	9.471	A
CC(F)=C(F)Cl	11.3652	A
CC(F)=C(F)Cl	11.3652	A
CC(F)=C(Cl)Cl	13.2594	A
CC(Cl)=C(F)F	11.9392	A
CC(Cl)=C(F)Cl	13.0872	A
CC(Cl)=C(F)Cl	13.0872	A
CC(Cl)=C(Cl)Cl	16.0146	A
FC(F)=C(F)F	7.749	A
FC(F)=C(F)Cl	10.5616	A
FC(F)=C(F)Cl	10.5616	A
FC(F)=C(Cl)Cl	13.1446	A
FC(F)=C(F)Cl	10.5616	A
FC(Cl)=C(F)Cl	12.915	A
FC(Cl)=C(F)Cl	12.915	A
FC(Cl)=C(Cl)Cl	15.3258	A
FC(F)=C(F)Cl	10.5616	A
FC(Cl)=C(F)Cl	12.915	A
FC(Cl)=C(F)Cl	12.915	A
FC(Cl)=C(Cl)Cl	15.3258	A
FC(F)=C(Cl)Cl	13.1446	A
FC(Cl)=C(Cl)Cl	15.3258	A
FC(Cl)=C(Cl)Cl	15.3258	A
ClC(Cl)=C(Cl)Cl	19.516	E
CC(C)C(C)(C)C	23.0174	A
CC(N)C(C)(C)C	7.9786	A
CC(O)C(C)(C)C	8.4952	E
CC(F)C(C)(C)C	16.3016	A
CC(Cl)C(C)(C)C	19.7456	A
CC(C)(C)C(F)F	13.6038	A
CC(C)(C)C(F)Cl	16.0146	A
CC(C)(C)C(F)Cl	16.0146	A
CC(C)(C)C(Cl)Cl	17.9662	A
CC(C)C(C)(C)N	7.8638	A
CC(N)C(C)(C)N	-1.722	A
CC(O)C(C)(C)N	-0.6314	A
CC(F)C(C)(C)N	4.0754	A
CC(Cl)C(C)(C)N	7.4046	A
CC(C)(N)C(F)F	4.1328	A
CC(C)(N)C(F)Cl	3.3866	A
CC(C)(N)C(F)Cl	3.3866	A
CC(C)(N)C(Cl)Cl	7.175	A
CC(C)C(C)(C)O	9.1266	A
CC(N)C(C)(C)O	-0.6314	A
CC(O)C(C)(C)O	-0.6888	A
CC(F)C(C)(C)O	5.2808	A
CC(Cl)C(C)(C)O	8.8396	A
CC(C)(O)C(F)F	4.3624	A
CC(C)(O)C(F)Cl	7.2898	A
CC(C)(O)C(F)Cl	7.2898	A
CC(C)(O)C(Cl)Cl	9.0692	A
CC(C)C(C)(C)F	14.8092	A
CC(C)C(C)(C)Cl	19.5734	A
CC(N)C(C)(C)F	4.0754	A
CC(N)C(C)(C)Cl	7.749	A
CC(O)C(C)(C)F	5.5104	A
CC(O)C(C)(C)Cl	9.184	A
CC(F)C(C)(C)F	11.8818	A
CC(F)C(C)(C)Cl	14.5796	A
CC(Cl)C(C)(C)F	14.5796	A
CC(Cl)C(C)(C)Cl	18.081	A
CC(C)(F)C(F)F	10.2172	A
CC(C)(F)C(F)Cl	11.8818	A
CC(C)(F)C(F)Cl	11.8818	A
CC(C)(F)C(Cl)Cl	14.5796	A
CC(C)(Cl)C(F)F	12.8576	A
CC(C)(Cl)C(F)Cl	14.35	A
CC(C)(Cl)C(F)Cl	14.35	A
CC(C)(Cl)C(Cl)Cl	18.4254	A
CC(C)C(C)(F)F	12.4558	A
CC(C)C(C)(F)Cl	14.4648	A
CC(C)C(C)(F)Cl	14.4648	A
CC(C)C(C)(Cl)Cl	17.8514	A
CC(N)C(C)(F)F	4.018	A
CC(N)C(C)(F)Cl	4.8216	A
CC(N)C(C)(F)Cl	4.8216	A
CC(N)C(C)(Cl)Cl	7.3472	A
CC(O)C(C)(F)F	3.3292	A
CC(O)C(C)(F)Cl	7.1176	A
CC(O)C(C)(F)Cl	7.1176	A
CC(O)C(C)(Cl)Cl	9.2988	A
CC(F)C(C)(F)F	9.8154	A
CC(F)C(C)(F)Cl	11.9392	A
